Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_date,Request_hour,Unmet_demand
2329,Airport,NA,No Cars Available,12-07-2016 19:10,NA,12-07-2016 00:00,19,1
2325,Airport,NA,No Cars Available,12-07-2016 19:10,NA,12-07-2016 00:00,19,1
2344,Airport,NA,No Cars Available,12-07-2016 19:13,NA,12-07-2016 00:00,19,1
2334,Airport,NA,No Cars Available,12-07-2016 19:14,NA,12-07-2016 00:00,19,1
2330,Airport,NA,No Cars Available,12-07-2016 19:15,NA,12-07-2016 00:00,19,1
2337,Airport,NA,No Cars Available,12-07-2016 19:15,NA,12-07-2016 00:00,19,1
2326,Airport,NA,No Cars Available,12-07-2016 19:16,NA,12-07-2016 00:00,19,1
2341,Airport,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016 00:00,19,1
2332,City,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016 00:00,19,1
2338,Airport,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016 00:00,19,1
2333,Airport,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016 00:00,19,1
2336,Airport,NA,No Cars Available,12-07-2016 19:18,NA,12-07-2016 00:00,19,1
2342,Airport,NA,No Cars Available,12-07-2016 19:18,NA,12-07-2016 00:00,19,1
2343,Airport,NA,No Cars Available,12-07-2016 19:19,NA,12-07-2016 00:00,19,1
2351,City,NA,No Cars Available,12-07-2016 19:20,NA,12-07-2016 00:00,19,1
2345,Airport,NA,No Cars Available,12-07-2016 19:20,NA,12-07-2016 00:00,19,1
2350,City,NA,No Cars Available,12-07-2016 19:24,NA,12-07-2016 00:00,19,1
2352,Airport,NA,No Cars Available,12-07-2016 19:26,NA,12-07-2016 00:00,19,1
2361,Airport,NA,No Cars Available,12-07-2016 19:28,NA,12-07-2016 00:00,19,1
2364,Airport,NA,No Cars Available,12-07-2016 19:29,NA,12-07-2016 00:00,19,1
2355,Airport,NA,No Cars Available,12-07-2016 19:31,NA,12-07-2016 00:00,19,1
2357,Airport,NA,No Cars Available,12-07-2016 19:31,NA,12-07-2016 00:00,19,1
2366,Airport,NA,No Cars Available,12-07-2016 19:33,NA,12-07-2016 00:00,19,1
2367,Airport,NA,No Cars Available,12-07-2016 19:35,NA,12-07-2016 00:00,19,1
2358,Airport,NA,No Cars Available,12-07-2016 19:35,NA,12-07-2016 00:00,19,1
2362,Airport,NA,No Cars Available,12-07-2016 19:36,NA,12-07-2016 00:00,19,1
2371,Airport,NA,No Cars Available,12-07-2016 19:37,NA,12-07-2016 00:00,19,1
2369,City,NA,No Cars Available,12-07-2016 19:37,NA,12-07-2016 00:00,19,1
2380,Airport,NA,No Cars Available,12-07-2016 19:39,NA,12-07-2016 00:00,19,1
2377,Airport,NA,No Cars Available,12-07-2016 19:40,NA,12-07-2016 00:00,19,1
2384,Airport,NA,No Cars Available,12-07-2016 19:40,NA,12-07-2016 00:00,19,1
2374,Airport,NA,No Cars Available,12-07-2016 19:41,NA,12-07-2016 00:00,19,1
2379,Airport,NA,No Cars Available,12-07-2016 19:43,NA,12-07-2016 00:00,19,1
2376,City,NA,No Cars Available,12-07-2016 19:43,NA,12-07-2016 00:00,19,1
2378,Airport,NA,No Cars Available,12-07-2016 19:44,NA,12-07-2016 00:00,19,1
2388,Airport,NA,No Cars Available,12-07-2016 19:46,NA,12-07-2016 00:00,19,1
2383,Airport,NA,No Cars Available,12-07-2016 19:47,NA,12-07-2016 00:00,19,1
2385,Airport,NA,No Cars Available,12-07-2016 19:47,NA,12-07-2016 00:00,19,1
2391,Airport,NA,No Cars Available,12-07-2016 19:48,NA,12-07-2016 00:00,19,1
2386,Airport,NA,No Cars Available,12-07-2016 19:51,NA,12-07-2016 00:00,19,1
2394,Airport,NA,No Cars Available,12-07-2016 19:52,NA,12-07-2016 00:00,19,1
2402,Airport,NA,No Cars Available,12-07-2016 19:53,NA,12-07-2016 00:00,19,1
2390,Airport,NA,No Cars Available,12-07-2016 19:53,NA,12-07-2016 00:00,19,1
2401,Airport,NA,No Cars Available,12-07-2016 19:55,NA,12-07-2016 00:00,19,1
2400,Airport,NA,No Cars Available,12-07-2016 19:55,NA,12-07-2016 00:00,19,1
2403,Airport,NA,No Cars Available,12-07-2016 19:55,NA,12-07-2016 00:00,19,1
2414,Airport,NA,No Cars Available,12-07-2016 19:56,NA,12-07-2016 00:00,19,1
2393,Airport,NA,No Cars Available,12-07-2016 19:58,NA,12-07-2016 00:00,19,1
2398,Airport,NA,No Cars Available,12-07-2016 19:59,NA,12-07-2016 00:00,19,1
2408,Airport,NA,No Cars Available,12-07-2016 20:01,NA,12-07-2016 00:00,20,1
2415,Airport,NA,No Cars Available,12-07-2016 20:01,NA,12-07-2016 00:00,20,1
2421,Airport,NA,No Cars Available,12-07-2016 20:07,NA,12-07-2016 00:00,20,1
2419,Airport,NA,No Cars Available,12-07-2016 20:09,NA,12-07-2016 00:00,20,1
2409,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016 00:00,20,1
2428,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016 00:00,20,1
2426,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016 00:00,20,1
2422,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016 00:00,20,1
2427,Airport,NA,No Cars Available,12-07-2016 20:12,NA,12-07-2016 00:00,20,1
2425,Airport,NA,No Cars Available,12-07-2016 20:13,NA,12-07-2016 00:00,20,1
2429,Airport,NA,No Cars Available,12-07-2016 20:17,NA,12-07-2016 00:00,20,1
2431,Airport,NA,No Cars Available,12-07-2016 20:19,NA,12-07-2016 00:00,20,1
2439,Airport,NA,No Cars Available,12-07-2016 20:19,NA,12-07-2016 00:00,20,1
2433,Airport,NA,No Cars Available,12-07-2016 20:19,NA,12-07-2016 00:00,20,1
2450,Airport,NA,No Cars Available,12-07-2016 20:20,NA,12-07-2016 00:00,20,1
2440,Airport,NA,No Cars Available,12-07-2016 20:21,NA,12-07-2016 00:00,20,1
2442,Airport,NA,No Cars Available,12-07-2016 20:22,NA,12-07-2016 00:00,20,1
2443,Airport,NA,No Cars Available,12-07-2016 20:23,NA,12-07-2016 00:00,20,1
2446,Airport,NA,No Cars Available,12-07-2016 20:25,NA,12-07-2016 00:00,20,1
2455,Airport,NA,No Cars Available,12-07-2016 20:25,NA,12-07-2016 00:00,20,1
2453,Airport,NA,No Cars Available,12-07-2016 20:25,NA,12-07-2016 00:00,20,1
2452,Airport,NA,No Cars Available,12-07-2016 20:27,NA,12-07-2016 00:00,20,1
2454,Airport,NA,No Cars Available,12-07-2016 20:28,NA,12-07-2016 00:00,20,1
2451,Airport,NA,No Cars Available,12-07-2016 20:29,NA,12-07-2016 00:00,20,1
2438,Airport,NA,No Cars Available,12-07-2016 20:29,NA,12-07-2016 00:00,20,1
2462,Airport,NA,No Cars Available,12-07-2016 20:31,NA,12-07-2016 00:00,20,1
2468,Airport,NA,No Cars Available,12-07-2016 20:31,NA,12-07-2016 00:00,20,1
2456,Airport,NA,No Cars Available,12-07-2016 20:31,NA,12-07-2016 00:00,20,1
2471,Airport,NA,No Cars Available,12-07-2016 20:35,NA,12-07-2016 00:00,20,1
2464,Airport,NA,No Cars Available,12-07-2016 20:37,NA,12-07-2016 00:00,20,1
2477,Airport,NA,No Cars Available,12-07-2016 20:38,NA,12-07-2016 00:00,20,1
2472,Airport,NA,No Cars Available,12-07-2016 20:39,NA,12-07-2016 00:00,20,1
2470,Airport,NA,No Cars Available,12-07-2016 20:40,NA,12-07-2016 00:00,20,1
2476,Airport,NA,No Cars Available,12-07-2016 20:42,NA,12-07-2016 00:00,20,1
2475,Airport,NA,No Cars Available,12-07-2016 20:44,NA,12-07-2016 00:00,20,1
2478,Airport,NA,No Cars Available,12-07-2016 20:44,NA,12-07-2016 00:00,20,1
2493,Airport,NA,No Cars Available,12-07-2016 20:48,NA,12-07-2016 00:00,20,1
2488,Airport,NA,No Cars Available,12-07-2016 20:48,NA,12-07-2016 00:00,20,1
2495,Airport,NA,No Cars Available,12-07-2016 20:49,NA,12-07-2016 00:00,20,1
2485,Airport,NA,No Cars Available,12-07-2016 20:50,NA,12-07-2016 00:00,20,1
2489,Airport,NA,No Cars Available,12-07-2016 20:50,NA,12-07-2016 00:00,20,1
2479,Airport,NA,No Cars Available,12-07-2016 20:50,NA,12-07-2016 00:00,20,1
2487,Airport,NA,No Cars Available,12-07-2016 20:51,NA,12-07-2016 00:00,20,1
2492,Airport,NA,No Cars Available,12-07-2016 20:52,NA,12-07-2016 00:00,20,1
2500,Airport,NA,No Cars Available,12-07-2016 20:54,NA,12-07-2016 00:00,20,1
2504,Airport,NA,No Cars Available,12-07-2016 20:55,NA,12-07-2016 00:00,20,1
2503,Airport,NA,No Cars Available,12-07-2016 20:55,NA,12-07-2016 00:00,20,1
2490,Airport,NA,No Cars Available,12-07-2016 20:56,NA,12-07-2016 00:00,20,1
2502,Airport,NA,No Cars Available,12-07-2016 20:56,NA,12-07-2016 00:00,20,1
2494,Airport,NA,No Cars Available,12-07-2016 20:57,NA,12-07-2016 00:00,20,1
2501,Airport,NA,No Cars Available,12-07-2016 20:59,NA,12-07-2016 00:00,20,1
2498,Airport,NA,No Cars Available,12-07-2016 21:00,NA,12-07-2016 00:00,21,1
2512,Airport,NA,No Cars Available,12-07-2016 21:03,NA,12-07-2016 00:00,21,1
2514,Airport,NA,No Cars Available,12-07-2016 21:07,NA,12-07-2016 00:00,21,1
2519,Airport,NA,No Cars Available,12-07-2016 21:07,NA,12-07-2016 00:00,21,1
2513,Airport,NA,No Cars Available,12-07-2016 21:08,NA,12-07-2016 00:00,21,1
2515,Airport,NA,No Cars Available,12-07-2016 21:08,NA,12-07-2016 00:00,21,1
2522,City,NA,No Cars Available,12-07-2016 21:09,NA,12-07-2016 00:00,21,1
2528,Airport,NA,No Cars Available,12-07-2016 21:11,NA,12-07-2016 00:00,21,1
2523,Airport,NA,No Cars Available,12-07-2016 21:11,NA,12-07-2016 00:00,21,1
2529,Airport,NA,No Cars Available,12-07-2016 21:12,NA,12-07-2016 00:00,21,1
2521,Airport,NA,No Cars Available,12-07-2016 21:13,NA,12-07-2016 00:00,21,1
2525,Airport,NA,No Cars Available,12-07-2016 21:15,NA,12-07-2016 00:00,21,1
2541,Airport,NA,No Cars Available,12-07-2016 21:15,NA,12-07-2016 00:00,21,1
2536,Airport,NA,No Cars Available,12-07-2016 21:15,NA,12-07-2016 00:00,21,1
2546,Airport,NA,No Cars Available,12-07-2016 21:16,NA,12-07-2016 00:00,21,1
2531,Airport,NA,No Cars Available,12-07-2016 21:16,NA,12-07-2016 00:00,21,1
2542,Airport,NA,No Cars Available,12-07-2016 21:16,NA,12-07-2016 00:00,21,1
2534,City,NA,No Cars Available,12-07-2016 21:18,NA,12-07-2016 00:00,21,1
2539,Airport,NA,No Cars Available,12-07-2016 21:19,NA,12-07-2016 00:00,21,1
2533,Airport,NA,No Cars Available,12-07-2016 21:19,NA,12-07-2016 00:00,21,1
2558,Airport,NA,No Cars Available,12-07-2016 21:21,NA,12-07-2016 00:00,21,1
2550,Airport,NA,No Cars Available,12-07-2016 21:21,NA,12-07-2016 00:00,21,1
2547,Airport,NA,No Cars Available,12-07-2016 21:22,NA,12-07-2016 00:00,21,1
2538,Airport,NA,No Cars Available,12-07-2016 21:22,NA,12-07-2016 00:00,21,1
2557,Airport,NA,No Cars Available,12-07-2016 21:23,NA,12-07-2016 00:00,21,1
2563,Airport,NA,No Cars Available,12-07-2016 21:24,NA,12-07-2016 00:00,21,1
2548,Airport,NA,No Cars Available,12-07-2016 21:24,NA,12-07-2016 00:00,21,1
2551,Airport,NA,No Cars Available,12-07-2016 21:26,NA,12-07-2016 00:00,21,1
2555,Airport,NA,No Cars Available,12-07-2016 21:28,NA,12-07-2016 00:00,21,1
2549,Airport,NA,No Cars Available,12-07-2016 21:28,NA,12-07-2016 00:00,21,1
2554,Airport,NA,No Cars Available,12-07-2016 21:30,NA,12-07-2016 00:00,21,1
2566,Airport,NA,No Cars Available,12-07-2016 21:31,NA,12-07-2016 00:00,21,1
2562,Airport,NA,No Cars Available,12-07-2016 21:32,NA,12-07-2016 00:00,21,1
2571,Airport,NA,No Cars Available,12-07-2016 21:32,NA,12-07-2016 00:00,21,1
2565,Airport,NA,No Cars Available,12-07-2016 21:32,NA,12-07-2016 00:00,21,1
2575,Airport,NA,No Cars Available,12-07-2016 21:33,NA,12-07-2016 00:00,21,1
2568,Airport,NA,No Cars Available,12-07-2016 21:34,NA,12-07-2016 00:00,21,1
2570,Airport,NA,No Cars Available,12-07-2016 21:34,NA,12-07-2016 00:00,21,1
2564,Airport,NA,No Cars Available,12-07-2016 21:35,NA,12-07-2016 00:00,21,1
2581,Airport,NA,No Cars Available,12-07-2016 21:35,NA,12-07-2016 00:00,21,1
2576,Airport,NA,No Cars Available,12-07-2016 21:36,NA,12-07-2016 00:00,21,1
2579,Airport,NA,No Cars Available,12-07-2016 21:38,NA,12-07-2016 00:00,21,1
2574,Airport,NA,No Cars Available,12-07-2016 21:38,NA,12-07-2016 00:00,21,1
2577,Airport,NA,No Cars Available,12-07-2016 21:38,NA,12-07-2016 00:00,21,1
2580,Airport,NA,No Cars Available,12-07-2016 21:39,NA,12-07-2016 00:00,21,1
2583,Airport,NA,No Cars Available,12-07-2016 21:41,NA,12-07-2016 00:00,21,1
2573,Airport,NA,No Cars Available,12-07-2016 21:42,NA,12-07-2016 00:00,21,1
2578,Airport,NA,No Cars Available,12-07-2016 21:42,NA,12-07-2016 00:00,21,1
2590,Airport,NA,No Cars Available,12-07-2016 21:42,NA,12-07-2016 00:00,21,1
2585,Airport,NA,No Cars Available,12-07-2016 21:42,NA,12-07-2016 00:00,21,1
2594,Airport,NA,No Cars Available,12-07-2016 21:44,NA,12-07-2016 00:00,21,1
2586,Airport,NA,No Cars Available,12-07-2016 21:45,NA,12-07-2016 00:00,21,1
2587,Airport,NA,No Cars Available,12-07-2016 21:45,NA,12-07-2016 00:00,21,1
2595,Airport,NA,No Cars Available,12-07-2016 21:49,NA,12-07-2016 00:00,21,1
2599,Airport,NA,No Cars Available,12-07-2016 21:51,NA,12-07-2016 00:00,21,1
2592,Airport,NA,No Cars Available,12-07-2016 21:52,NA,12-07-2016 00:00,21,1
2600,Airport,NA,No Cars Available,12-07-2016 21:55,NA,12-07-2016 00:00,21,1
2602,Airport,NA,No Cars Available,12-07-2016 21:56,NA,12-07-2016 00:00,21,1
2601,Airport,NA,No Cars Available,12-07-2016 21:56,NA,12-07-2016 00:00,21,1
2607,Airport,NA,No Cars Available,12-07-2016 21:59,NA,12-07-2016 00:00,21,1
2612,Airport,NA,No Cars Available,12-07-2016 22:02,NA,12-07-2016 00:00,22,1
2605,Airport,NA,No Cars Available,12-07-2016 22:03,NA,12-07-2016 00:00,22,1
2606,Airport,NA,No Cars Available,12-07-2016 22:03,NA,12-07-2016 00:00,22,1
2611,Airport,NA,No Cars Available,12-07-2016 22:04,NA,12-07-2016 00:00,22,1
2614,Airport,NA,No Cars Available,12-07-2016 22:05,NA,12-07-2016 00:00,22,1
2610,Airport,NA,No Cars Available,12-07-2016 22:06,NA,12-07-2016 00:00,22,1
2615,Airport,NA,No Cars Available,12-07-2016 22:06,NA,12-07-2016 00:00,22,1
2616,Airport,NA,No Cars Available,12-07-2016 22:07,NA,12-07-2016 00:00,22,1
2618,Airport,NA,No Cars Available,12-07-2016 22:07,NA,12-07-2016 00:00,22,1
2620,Airport,NA,No Cars Available,12-07-2016 22:08,NA,12-07-2016 00:00,22,1
2623,Airport,NA,No Cars Available,12-07-2016 22:09,NA,12-07-2016 00:00,22,1
2626,Airport,NA,No Cars Available,12-07-2016 22:11,NA,12-07-2016 00:00,22,1
2619,Airport,NA,No Cars Available,12-07-2016 22:11,NA,12-07-2016 00:00,22,1
2617,Airport,NA,No Cars Available,12-07-2016 22:11,NA,12-07-2016 00:00,22,1
2622,Airport,NA,No Cars Available,12-07-2016 22:15,NA,12-07-2016 00:00,22,1
2630,City,NA,No Cars Available,12-07-2016 22:15,NA,12-07-2016 00:00,22,1
2638,Airport,NA,No Cars Available,12-07-2016 22:26,NA,12-07-2016 00:00,22,1
2639,Airport,NA,No Cars Available,12-07-2016 22:28,NA,12-07-2016 00:00,22,1
2634,City,NA,No Cars Available,12-07-2016 22:30,NA,12-07-2016 00:00,22,1
2640,Airport,NA,No Cars Available,12-07-2016 22:32,NA,12-07-2016 00:00,22,1
2649,City,NA,No Cars Available,12-07-2016 22:54,NA,12-07-2016 00:00,22,1
2653,City,NA,No Cars Available,12-07-2016 22:59,NA,12-07-2016 00:00,22,1
2654,City,NA,No Cars Available,12-07-2016 23:04,NA,12-07-2016 00:00,23,1
2652,Airport,NA,No Cars Available,12-07-2016 23:07,NA,12-07-2016 00:00,23,1
2656,Airport,NA,No Cars Available,12-07-2016 23:08,NA,12-07-2016 00:00,23,1
2655,City,NA,No Cars Available,12-07-2016 23:11,NA,12-07-2016 00:00,23,1
2660,Airport,NA,No Cars Available,12-07-2016 23:17,NA,12-07-2016 00:00,23,1
2659,City,NA,No Cars Available,12-07-2016 23:22,NA,12-07-2016 00:00,23,1
2663,Airport,NA,No Cars Available,12-07-2016 23:25,NA,12-07-2016 00:00,23,1
2669,Airport,NA,No Cars Available,12-07-2016 23:37,NA,12-07-2016 00:00,23,1
2670,Airport,NA,No Cars Available,12-07-2016 23:39,NA,12-07-2016 00:00,23,1
2671,City,NA,No Cars Available,12-07-2016 23:43,NA,12-07-2016 00:00,23,1
2673,Airport,NA,No Cars Available,12-07-2016 23:43,NA,12-07-2016 00:00,23,1
2674,City,NA,No Cars Available,12-07-2016 23:45,NA,12-07-2016 00:00,23,1
2678,Airport,NA,No Cars Available,12-07-2016 23:53,NA,12-07-2016 00:00,23,1
4020,Airport,NA,No Cars Available,13-07-2016 00:02,NA,13-07-2016 00:00,0,1
4022,City,NA,No Cars Available,13-07-2016 00:07,NA,13-07-2016 00:00,0,1
4026,City,NA,No Cars Available,13-07-2016 00:08,NA,13-07-2016 00:00,0,1
4025,City,NA,No Cars Available,13-07-2016 00:12,NA,13-07-2016 00:00,0,1
2684,Airport,NA,No Cars Available,13-07-2016 00:14,NA,13-07-2016 00:00,0,1
2685,City,NA,No Cars Available,13-07-2016 00:16,NA,13-07-2016 00:00,0,1
2686,City,NA,No Cars Available,13-07-2016 00:24,NA,13-07-2016 00:00,0,1
2688,City,NA,No Cars Available,13-07-2016 00:26,NA,13-07-2016 00:00,0,1
2687,Airport,NA,No Cars Available,13-07-2016 00:31,NA,13-07-2016 00:00,0,1
2690,Airport,NA,No Cars Available,13-07-2016 00:44,NA,13-07-2016 00:00,0,1
2695,Airport,NA,No Cars Available,13-07-2016 00:48,NA,13-07-2016 00:00,0,1
2693,Airport,NA,No Cars Available,13-07-2016 00:49,NA,13-07-2016 00:00,0,1
2696,Airport,NA,No Cars Available,13-07-2016 00:50,NA,13-07-2016 00:00,0,1
2694,Airport,NA,No Cars Available,13-07-2016 00:50,NA,13-07-2016 00:00,0,1
2698,Airport,NA,No Cars Available,13-07-2016 00:55,NA,13-07-2016 00:00,0,1
2697,City,NA,No Cars Available,13-07-2016 00:57,NA,13-07-2016 00:00,0,1
2699,Airport,NA,No Cars Available,13-07-2016 00:59,NA,13-07-2016 00:00,0,1
2700,City,NA,No Cars Available,13-07-2016 01:03,NA,13-07-2016 00:00,1,1
2703,City,NA,No Cars Available,13-07-2016 01:09,NA,13-07-2016 00:00,1,1
2705,Airport,NA,No Cars Available,13-07-2016 01:15,NA,13-07-2016 00:00,1,1
2706,Airport,NA,No Cars Available,13-07-2016 01:21,NA,13-07-2016 00:00,1,1
2710,Airport,NA,No Cars Available,13-07-2016 01:44,NA,13-07-2016 00:00,1,1
2711,City,NA,No Cars Available,13-07-2016 01:47,NA,13-07-2016 00:00,1,1
2712,Airport,NA,No Cars Available,13-07-2016 01:53,NA,13-07-2016 00:00,1,1
2716,City,NA,No Cars Available,13-07-2016 01:56,NA,13-07-2016 00:00,1,1
2715,Airport,NA,No Cars Available,13-07-2016 01:58,NA,13-07-2016 00:00,1,1
2718,City,NA,No Cars Available,13-07-2016 02:06,NA,13-07-2016 00:00,2,1
2720,City,NA,No Cars Available,13-07-2016 02:13,NA,13-07-2016 00:00,2,1
2722,Airport,NA,No Cars Available,13-07-2016 02:16,NA,13-07-2016 00:00,2,1
2721,Airport,NA,No Cars Available,13-07-2016 02:22,NA,13-07-2016 00:00,2,1
2725,Airport,NA,No Cars Available,13-07-2016 02:26,NA,13-07-2016 00:00,2,1
2726,City,NA,No Cars Available,13-07-2016 02:27,NA,13-07-2016 00:00,2,1
2724,City,NA,No Cars Available,13-07-2016 02:31,NA,13-07-2016 00:00,2,1
2734,City,NA,No Cars Available,13-07-2016 02:35,NA,13-07-2016 00:00,2,1
2728,City,NA,No Cars Available,13-07-2016 02:35,NA,13-07-2016 00:00,2,1
2730,City,NA,No Cars Available,13-07-2016 02:37,NA,13-07-2016 00:00,2,1
2727,City,NA,No Cars Available,13-07-2016 02:38,NA,13-07-2016 00:00,2,1
2735,Airport,NA,No Cars Available,13-07-2016 02:43,NA,13-07-2016 00:00,2,1
2738,City,NA,No Cars Available,13-07-2016 02:48,NA,13-07-2016 00:00,2,1
2739,Airport,NA,No Cars Available,13-07-2016 02:55,NA,13-07-2016 00:00,2,1
2737,Airport,NA,No Cars Available,13-07-2016 02:56,NA,13-07-2016 00:00,2,1
2741,Airport,NA,No Cars Available,13-07-2016 03:10,NA,13-07-2016 00:00,3,1
2743,Airport,NA,No Cars Available,13-07-2016 03:12,NA,13-07-2016 00:00,3,1
2744,City,NA,No Cars Available,13-07-2016 03:13,NA,13-07-2016 00:00,3,1
2745,City,NA,No Cars Available,13-07-2016 03:14,NA,13-07-2016 00:00,3,1
2748,Airport,NA,No Cars Available,13-07-2016 03:19,NA,13-07-2016 00:00,3,1
2749,Airport,NA,No Cars Available,13-07-2016 03:30,NA,13-07-2016 00:00,3,1
2753,City,NA,No Cars Available,13-07-2016 03:33,NA,13-07-2016 00:00,3,1
2751,Airport,NA,No Cars Available,13-07-2016 03:33,NA,13-07-2016 00:00,3,1
2754,Airport,NA,No Cars Available,13-07-2016 03:35,NA,13-07-2016 00:00,3,1
2755,Airport,NA,No Cars Available,13-07-2016 03:37,NA,13-07-2016 00:00,3,1
2756,Airport,NA,No Cars Available,13-07-2016 03:41,NA,13-07-2016 00:00,3,1
2757,Airport,NA,No Cars Available,13-07-2016 03:44,NA,13-07-2016 00:00,3,1
2760,City,NA,No Cars Available,13-07-2016 03:46,NA,13-07-2016 00:00,3,1
2763,City,NA,No Cars Available,13-07-2016 03:58,NA,13-07-2016 00:00,3,1
2765,Airport,NA,No Cars Available,13-07-2016 04:03,NA,13-07-2016 00:00,4,1
2766,City,NA,No Cars Available,13-07-2016 04:11,NA,13-07-2016 00:00,4,1
2770,Airport,NA,No Cars Available,13-07-2016 04:22,NA,13-07-2016 00:00,4,1
2773,Airport,NA,No Cars Available,13-07-2016 04:32,NA,13-07-2016 00:00,4,1
2776,City,NA,No Cars Available,13-07-2016 04:38,NA,13-07-2016 00:00,4,1
2772,Airport,NA,No Cars Available,13-07-2016 04:40,NA,13-07-2016 00:00,4,1
2775,Airport,NA,No Cars Available,13-07-2016 04:42,NA,13-07-2016 00:00,4,1
2783,Airport,NA,No Cars Available,13-07-2016 04:50,NA,13-07-2016 00:00,4,1
2790,City,NA,No Cars Available,13-07-2016 04:53,NA,13-07-2016 00:00,4,1
2804,City,NA,No Cars Available,13-07-2016 04:58,NA,13-07-2016 00:00,4,1
2807,City,NA,No Cars Available,13-07-2016 05:04,NA,13-07-2016 00:00,5,1
2817,City,NA,No Cars Available,13-07-2016 05:04,NA,13-07-2016 00:00,5,1
2812,City,NA,No Cars Available,13-07-2016 05:10,NA,13-07-2016 00:00,5,1
2821,City,NA,No Cars Available,13-07-2016 05:13,NA,13-07-2016 00:00,5,1
2843,City,NA,No Cars Available,13-07-2016 05:27,NA,13-07-2016 00:00,5,1
2838,City,NA,No Cars Available,13-07-2016 05:30,NA,13-07-2016 00:00,5,1
2850,Airport,NA,No Cars Available,13-07-2016 05:37,NA,13-07-2016 00:00,5,1
2870,City,NA,No Cars Available,13-07-2016 05:41,NA,13-07-2016 00:00,5,1
2868,City,NA,No Cars Available,13-07-2016 05:44,NA,13-07-2016 00:00,5,1
2852,City,NA,No Cars Available,13-07-2016 05:44,NA,13-07-2016 00:00,5,1
2874,City,NA,No Cars Available,13-07-2016 05:45,NA,13-07-2016 00:00,5,1
2878,City,NA,No Cars Available,13-07-2016 05:55,NA,13-07-2016 00:00,5,1
2892,City,NA,No Cars Available,13-07-2016 05:55,NA,13-07-2016 00:00,5,1
2882,City,NA,No Cars Available,13-07-2016 05:58,NA,13-07-2016 00:00,5,1
2893,City,NA,No Cars Available,13-07-2016 06:04,NA,13-07-2016 00:00,6,1
2904,City,NA,No Cars Available,13-07-2016 06:07,NA,13-07-2016 00:00,6,1
2915,City,NA,No Cars Available,13-07-2016 06:20,NA,13-07-2016 00:00,6,1
2921,City,NA,No Cars Available,13-07-2016 06:20,NA,13-07-2016 00:00,6,1
2925,City,NA,No Cars Available,13-07-2016 06:21,NA,13-07-2016 00:00,6,1
2930,City,NA,No Cars Available,13-07-2016 06:26,NA,13-07-2016 00:00,6,1
2949,City,NA,No Cars Available,13-07-2016 06:40,NA,13-07-2016 00:00,6,1
2955,City,NA,No Cars Available,13-07-2016 06:41,NA,13-07-2016 00:00,6,1
2954,City,NA,No Cars Available,13-07-2016 06:44,NA,13-07-2016 00:00,6,1
2976,City,NA,No Cars Available,13-07-2016 06:50,NA,13-07-2016 00:00,6,1
2967,City,NA,No Cars Available,13-07-2016 06:52,NA,13-07-2016 00:00,6,1
2972,City,NA,No Cars Available,13-07-2016 06:55,NA,13-07-2016 00:00,6,1
2980,City,NA,No Cars Available,13-07-2016 06:57,NA,13-07-2016 00:00,6,1
2981,City,NA,No Cars Available,13-07-2016 07:03,NA,13-07-2016 00:00,7,1
2984,City,NA,No Cars Available,13-07-2016 07:05,NA,13-07-2016 00:00,7,1
2999,Airport,NA,No Cars Available,13-07-2016 07:10,NA,13-07-2016 00:00,7,1
3003,City,NA,No Cars Available,13-07-2016 07:13,NA,13-07-2016 00:00,7,1
3000,City,NA,No Cars Available,13-07-2016 07:16,NA,13-07-2016 00:00,7,1
3007,City,NA,No Cars Available,13-07-2016 07:21,NA,13-07-2016 00:00,7,1
3002,City,NA,No Cars Available,13-07-2016 07:21,NA,13-07-2016 00:00,7,1
3011,City,NA,No Cars Available,13-07-2016 07:22,NA,13-07-2016 00:00,7,1
3029,City,NA,No Cars Available,13-07-2016 07:36,NA,13-07-2016 00:00,7,1
3047,City,NA,No Cars Available,13-07-2016 07:42,NA,13-07-2016 00:00,7,1
3046,City,NA,No Cars Available,13-07-2016 07:43,NA,13-07-2016 00:00,7,1
3056,City,NA,No Cars Available,13-07-2016 07:48,NA,13-07-2016 00:00,7,1
3058,City,NA,No Cars Available,13-07-2016 07:55,NA,13-07-2016 00:00,7,1
3071,City,NA,No Cars Available,13-07-2016 08:07,NA,13-07-2016 00:00,8,1
3077,City,NA,No Cars Available,13-07-2016 08:12,NA,13-07-2016 00:00,8,1
3078,City,NA,No Cars Available,13-07-2016 08:14,NA,13-07-2016 00:00,8,1
3095,City,NA,No Cars Available,13-07-2016 08:15,NA,13-07-2016 00:00,8,1
3091,City,NA,No Cars Available,13-07-2016 08:16,NA,13-07-2016 00:00,8,1
3087,City,NA,No Cars Available,13-07-2016 08:19,NA,13-07-2016 00:00,8,1
3093,City,NA,No Cars Available,13-07-2016 08:23,NA,13-07-2016 00:00,8,1
